/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.50
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 10: 
(0.51573) | Numero de nos: 1 | Erro: 434176499122176.0000000000000000000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
MELHOR: (*(x1)(*(*(+(/(-(x1)(0.67937))(*(x1)(+(+(0.25874)(-(x1)(/(+(x1)(0.92700))(x1))))(0.06507))))(x1))(x1))(+(/(x1)(x1))(x1)))) | Numero de nos: 29 | Erro: 26.3034248352050780000000000 |
